,date,ret
0,2010-01-04,0.008081772364675999
1,2010-01-05,0.0003272326139267534
2,2010-01-06,-0.004743227269500494
3,2010-01-07,-0.005423139315098524
4,2010-01-08,-0.001321907271631062
5,2010-01-11,-0.003970845136791468
6,2010-01-12,0.011461771093308926
7,2010-01-13,0.010346543975174427
8,2010-01-14,0.0009753148769959807
9,2010-01-15,-0.012341703288257122
10,2010-01-19,0.014797789044678211
11,2010-01-20,-0.0134478360414505
12,2010-01-21,-0.010090994648635387
13,2010-01-22,0.007854298688471317
14,2010-01-25,0.005305914208292961
15,2010-01-26,0.0009895687690004706
16,2010-01-27,0.001977306790649891
17,2010-01-28,0.014306839555501938
18,2010-01-29,-0.002107669599354267
19,2010-02-01,0.00714869936928153
20,2010-02-02,0.014679783955216408
21,2010-02-03,-0.003974562510848045
22,2010-02-04,-0.019952114671468735
23,2010-02-05,-0.0016287016915157437
24,2010-02-08,-0.0047308471985161304
25,2010-02-09,0.012293066829442978
26,2010-02-10,-0.0014572563813999295
27,2010-02-11,0.0047024632804095745
28,2010-02-12,-0.0032279014121741056
29,2010-02-16,0.017325187101960182
30,2010-02-17,0.0003182658401783556
31,2010-02-18,0.008591900579631329
32,2010-02-19,0.0009465431794524193
33,2010-02-22,-0.00047285412438213825
34,2010-02-23,-0.0033112438395619392
35,2010-02-24,0.010757796466350555
36,2010-02-25,-0.0029738398734480143
37,2010-02-26,-0.0065934378653764725
38,2010-03-01,0.0036346325650811195
39,2010-03-02,0.003149122465401888
40,2010-03-03,-0.0025113774463534355
41,2010-03-04,0.0018882601289078593
42,2010-03-05,0.00031412686803378165
43,2010-03-08,-0.00785052590072155
44,2010-03-09,0.001740791485644877
45,2010-03-10,-0.004581373184919357
46,2010-03-11,0.0025392770767211914
47,2010-03-12,0.0023745691869407892
48,2010-03-15,0.006001280155032873
49,2010-03-16,-0.0026687909848988056
50,2010-03-17,0.007555538788437843
51,2010-03-18,-0.0043743569403886795
52,2010-03-19,0.0017260413151234388
53,2010-03-22,0.0006265807314775884
54,2010-03-23,0.010175292380154133
55,2010-03-24,-0.014256906695663929
56,2010-03-25,0.00015718159556854516
57,2010-03-26,0.00110027811024338
58,2010-03-29,0.0006280564703047276
59,2010-03-30,-0.0010983790270984173
60,2010-03-31,-0.0061262864619493484
61,2010-04-01,0.0014224775368347764
62,2010-04-05,0.006313095334917307
63,2010-04-06,-0.010194444097578526
64,2010-04-07,-0.009665672667324543
65,2010-04-08,0.0009600219782441854
66,2010-04-09,0.002717362018302083
67,2010-04-12,-0.00047822060878388584
68,2010-04-13,0.0047846767120063305
69,2010-04-14,0.0030158511362969875
70,2010-04-15,-0.003006783314049244
71,2010-04-16,-0.0023809766862541437
72,2010-04-19,0.005887076258659363
73,2010-04-20,-0.00047457439359277487
74,2010-04-21,0.006963165942579508
75,2010-04-22,-0.0006286486750468612
76,2010-04-23,-0.0007862751372158527
77,2010-04-26,0.006295211147516966
78,2010-04-27,-0.012980888597667217
79,2010-04-28,0.00858497153967619
80,2010-04-29,-0.015355349518358707
81,2010-04-30,-0.0006431015208363533
82,2010-05-03,0.008365515619516373
83,2010-05-04,-0.015475450083613396
84,2010-05-05,0.007292185444384813
85,2010-05-06,-0.022683395072817802
86,2010-05-07,-0.007242775522172451
87,2010-05-10,0.034985851496458054
88,2010-05-11,-0.000801013084128499
89,2010-05-12,0.010421701706945896
90,2010-05-13,-0.004284361377358437
91,2010-05-14,-0.0033465989399701357
92,2010-05-17,0.013431406579911709
93,2010-05-18,-0.0026822653599083424
94,2010-05-19,0.00015823660942260176
95,2010-05-20,-0.025466633960604668
96,2010-05-21,0.003895436879247427
97,2010-05-24,-0.007275617681443691
98,2010-05-25,-0.005700362846255302
99,2010-05-26,-0.009991819970309734
100,2010-05-27,0.008438155986368656
101,2010-05-28,0.0022969546262174845
102,2010-06-01,0.001145845395512879
103,2010-06-02,0.009483352303504944
104,2010-06-03,0.0009717777138575912
105,2010-06-04,-0.016181230545043945
106,2010-06-07,-0.002960531273856759
107,2010-06-08,0.025074241682887077
108,2010-06-09,-0.010782075114548206
109,2010-06-10,0.00715794088318944
110,2010-06-11,-0.014537256211042404
111,2010-06-14,0.003933808766305447
112,2010-06-15,0.010775507427752018
113,2010-06-16,-0.011629804968833923
114,2010-06-17,0.009315242990851402
115,2010-06-18,-0.007448171731084585
116,2010-06-21,-0.003262655111029744
117,2010-06-22,-0.006219267845153809
118,2010-06-23,0.01086956262588501
119,2010-06-24,-0.008308930322527885
120,2010-06-25,-0.0177426990121603
121,2010-06-28,0.013881886377930641
122,2010-06-29,-0.004948849324136972
123,2010-06-30,-0.005636607296764851
124,2010-07-01,-0.0073357559740543365
125,2010-07-02,-0.0026872665621340275
126,2010-07-06,-0.0006736429058946669
127,2010-07-07,0.024941010400652885
128,2010-07-08,0.018579432740807533
129,2010-07-09,-0.0032284222543239594
130,2010-07-12,0.005506075453013182
131,2010-07-13,0.004831683821976185
132,2010-07-14,0.004327624104917049
133,2010-07-15,0.0011171352816745639
134,2010-07-16,-0.011796554550528526
135,2010-07-19,-0.0020971295889467
136,2010-07-20,0.003394747618585825
137,2010-07-21,-0.007704190444201231
138,2010-07-22,0.004254595376551151
139,2010-07-23,0.008799102157354355
140,2010-07-26,0.009853022173047066
141,2010-07-27,0.008957155980169773
142,2010-07-28,-0.0060241129249334335
143,2010-07-29,-0.016427474096417427
144,2010-07-30,-0.008269796147942543
145,2010-08-02,0.014715525321662426
146,2010-08-03,-0.03416053205728531
147,2010-08-04,-0.006506496574729681
