,date,ret
0,1999-12-31,0.024922117590904236
1,2000-01-03,0.08875379711389542
2,2000-01-04,-0.08431044220924377
3,2000-01-05,0.014634146355092525
4,2000-01-06,-0.08653846383094788
5,2000-01-07,0.04736842215061188
6,2000-01-10,-0.017587939277291298
7,2000-01-11,-0.05115089565515518
8,2000-01-12,-0.05997304618358612
9,2000-01-13,0.10967741906642914
10,2000-01-14,0.03811369463801384
11,2000-01-18,0.03484754264354706
12,2000-01-19,0.025255562737584114
13,2000-01-20,0.06510263681411743
14,2000-01-21,-0.019273128360509872
15,2000-01-24,-0.045480068773031235
16,2000-01-25,0.056470587849617004
17,2000-01-26,-0.018374165520071983
18,2000-01-27,-0.001701644971035421
19,2000-01-28,-0.07613636553287506
20,2000-01-31,0.02091020904481411
21,2000-02-01,-0.033734939992427826
22,2000-02-02,-0.014339151792228222
23,2000-02-03,0.04554079845547676
24,2000-02-04,0.04537205025553703
25,2000-02-07,0.05613425746560097
26,2000-02-08,0.00712328776717186
27,2000-02-09,-0.019586507230997086
28,2000-02-10,0.0077691455371677876
29,2000-02-11,-0.041850220412015915
30,2000-02-14,0.06494253128767014
31,2000-02-15,0.027522936463356018
32,2000-02-16,-0.04096638783812523
33,2000-02-17,0.006571741309016943
34,2000-02-18,-0.03155604004859924
35,2000-02-22,0.023033708333969116
36,2000-02-23,0.02141680382192135
37,2000-02-24,-0.009005376137793064
38,2000-02-25,-0.04190966859459877
39,2000-02-28,0.026047565042972565
40,2000-02-29,0.012141280807554722
41,2000-03-01,0.13685932755470276
42,2000-03-02,-0.06378896534442902
43,2000-03-03,0.04918032884597778
44,2000-03-06,-0.01806640625
45,2000-03-07,-0.022376926615834236
46,2000-03-08,-0.00712105818092823
47,2000-03-09,0.0020491802133619785
48,2000-03-10,0.028629856184124947
49,2000-03-13,-0.03528827056288719
50,2000-03-14,-0.05821741372346878
51,2000-03-15,0.017505470663309097
52,2000-03-16,0.045698925852775574
53,2000-03-17,0.02827763557434082
54,2000-03-20,-0.01600000075995922
55,2000-03-21,0.09705284237861633
56,2000-03-22,0.06855025142431259
57,2000-03-23,-0.01993931457400322
58,2000-03-24,-0.018575850874185562
59,2000-03-27,0.0063091483898460865
60,2000-03-28,-0.0031347961630672216
61,2000-03-29,-0.02291105128824711
62,2000-03-30,-0.07494252920150757
63,2000-03-31,0.08001988381147385
64,2000-04-03,-0.018407730385661125
65,2000-04-04,-0.04500703141093254
66,2000-04-05,0.024054983630776405
67,2000-04-06,-0.039789069443941116
68,2000-04-07,0.05242136865854263
69,2000-04-10,-0.05123339593410492
70,2000-04-11,-0.04450000077486038
71,2000-04-12,-0.0852956548333168
72,2000-04-13,0.041762012988328934
73,2000-04-14,-0.017023613676428795
74,2000-04-17,0.10726256668567657
75,2000-04-18,0.024217961356043816
76,2000-04-19,-0.04532019793987274
77,2000-04-20,-0.018575850874185562
78,2000-04-24,0.013669821433722973
79,2000-04-25,0.06483402848243713
80,2000-04-26,-0.05455430969595909
81,2000-04-27,0.04482225701212883
82,2000-04-28,-0.02120315656065941
83,2000-05-01,0.002015113364905119
84,2000-05-02,-0.05178481712937355
85,2000-05-03,-0.0238600205630064
86,2000-05-04,-0.03802281245589256
87,2000-05-05,0.02202145755290985
88,2000-05-08,-0.02651933766901493
89,2000-05-09,-0.04256526753306389
90,2000-05-10,-0.058091286569833755
91,2000-05-11,0.035242289304733276
92,2000-05-12,0.04680851101875305
93,2000-05-15,-0.06155632808804512
94,2000-05-16,0.04641089215874672
95,2000-05-17,-0.04080425947904587
96,2000-05-18,-0.006165228318423033
97,2000-05-19,-0.06699752062559128
98,2000-05-22,-0.043218083679676056
99,2000-05-23,-0.04586518555879593
100,2000-05-24,0.021849963814020157
101,2000-05-25,-0.004811118822544813
102,2000-05-26,-0.010205908678472042
103,2000-05-30,0.01374819129705429
104,2000-05-31,-0.040685225278139114
105,2000-06-01,0.061011902987957
106,2000-06-02,0.03856942430138588
107,2000-06-05,-0.013504388742148876
108,2000-06-06,0.01711156778037548
109,2000-06-07,0.03970390185713768
110,2000-06-08,-0.018122976645827293
111,2000-06-09,0.009887936525046825
112,2000-06-12,-0.047650132328271866
113,2000-06-13,0.03632625192403793
114,2000-06-14,-0.04298941791057587
115,2000-06-15,0.021423636004328728
116,2000-06-16,-0.012855209410190582
117,2000-06-19,0.059629883617162704
118,2000-06-20,0.04786545783281326
119,2000-06-21,0.09876543283462524
120,2000-06-22,-0.033707864582538605
121,2000-06-23,-0.03837209194898605
122,2000-06-26,0.04715840518474579
123,2000-06-27,-0.043879907578229904
124,2000-06-28,0.05193236842751503
125,2000-06-29,-0.058553386479616165
126,2000-06-30,0.0219512190669775
127,2000-07-03,0.017899760976433754
128,2000-07-05,-0.031652990728616714
129,2000-07-06,0.0036319612991064787
130,2000-07-07,0.05066344887018204
131,2000-07-10,0.049368541687726974
132,2000-07-11,-0.0032822757493704557
133,2000-07-12,0.034028541296720505
134,2000-07-13,-0.04033970460295677
135,2000-07-14,0.02101769857108593
136,2000-07-17,0.01083423662930727
137,2000-07-18,-0.018220793455839157
138,2000-07-19,-0.07969432324171066
139,2000-07-20,0.04626334458589554
140,2000-07-21,-0.028344670310616493
141,2000-07-24,-0.09101516753435135
142,2000-07-25,0.028241334483027458
143,2000-07-26,0.0
144,2000-07-27,0.0387016236782074
145,2000-07-28,-0.07091346383094788
146,2000-07-31,0.051746442914009094
147,2000-08-01,-0.029520295560359955
148,2000-08-02,-0.04182509332895279
149,2000-08-03,0.01587301678955555
150,2000-08-04,-0.013020833022892475
